id,subject,type,status,priority,owner_id,who_id,what_id,activity_date,is_closed,created_date
00TRw0Kg7oaSEcvUIc,Follow-up - Intro,Qualification,Completed,Normal,005DleKhounx1YJ0rP,00QnWYvVKiDUteYfAS,006LS7lekh2KjTferi,2023-04-17,true,2023-03-25
00T5VF2Z4NeC4Txmog,Discovery - Follow-up,Call,Completed,High,005iSUGFUqSTcmtbKs,003RgPPX5s15EkGsfZ,001oFuteRorIzfQSh3,2023-08-18,false,2023-08-14
00TgNHmJNJhAGmRXhn,Call - Next Steps,Discovery,In Progress,High,005XZUpRP9HBvLfhY6,003iegkQtWwVgXSvnI,006sKWrx1S62nKGHDn,2023-01-28,true,2023-01-08
00TNOoTCkanx5kANzI,Discovery - Follow-up,Follow-up,Completed,Normal,005RNwgHWbHSrrlfhq,00QhwpUvOcFWRLfbYl,001rrahggqD4h5JcLA,2025-08-05,false,2025-07-24
00Tplw5FG6hSTCJV4E,Discovery - Follow-up,Qualification,Completed,High,005VxJy5mAR2JIiQzL,00Q7ydzlc6Hj67XvKD,0060cfm1JDgHzeFLNN,2025-02-13,true,2025-01-21
00TtZHrqrya5lrlHhH,Qualification - Next Steps,Follow-up,Deferred,Low,005XZUpRP9HBvLfhY6,00QtrG12c2SJ1pzjLK,006D0tGvg29DXyJbPk,2022-01-17,true,2021-12-25
00T4W5Mf19gMjVs7z0,Discovery - Intro,Call,In Progress,High,0052vuTGNhPaf9DJtR,00QoPQU4G8z6M4wspy,006YFQItS28fKISr5h,2022-06-03,false,2022-05-13
00TU1j9OuCxgktlXok,Follow-up - Follow-up,Call,Deferred,High,005hJPMnhQ0WRyZFX9,003BMFxntGuZZ4glSU,006HpeoaSqSqE0h6ok,2023-02-05,true,2023-01-19
00Taw0BAJFlCojjubo,Discovery - Renewal,Email,In Progress,Normal,005oTuswObpFtGANeE,00Q2YK0p5hbhOg5sBx,006l8eDwjgG3U5GYSq,2024-01-11,true,2023-12-26
00T0pDhcRtpT7k4Qps,Call - Next Steps,Follow-up,In Progress,Normal,005oNQqFKPLjEKAacs,003KZA0BItXZGdYVPv,006T96rYMcXRsmvy9i,2024-01-01,true,2023-12-14
00TbOmxwBUyNyBitkB,Email - Intro,Discovery,Completed,Low,005yopVEVGjrYSQu2q,00QP9whmMcQXrQX54E,001QHcGI2CGSGwHYsM,2023-04-09,false,2023-03-10
00TLLqqyzhQ7XcsD5F,Call - Next Steps,Qualification,In Progress,Normal,005xIxpup9aX5Yc366,003AqG32IR17vDRsl1,006JNtGbPZZa4367Ha,2023-11-23,false,2023-11-10
00Tbj9Q0WuS5LDnFea,Discovery - Follow-up,Follow-up,Deferred,Low,005lLx9Ibg63D1HhJT,00QN5pmp3ckdUU7OMR,006KxloTm8zGJbDsWg,2024-01-11,true,2024-01-06
00TUyNxgwjxh78Krwi,Call - Next Steps,Qualification,Completed,High,005jI7Sc4sfHBomzPt,0037IMdkp4NR0Z5v3A,006AmODcRz2CobzraS,2024-12-20,false,2024-11-30
00TnYOojOwEQAMYaFt,Email - Renewal,Call,Completed,Normal,005xG5kruHOvgAC23A,00QRYFmodn1K5VVVk6,006GJMP4q7vxTNWEXe,2025-10-23,false,2025-09-25
00TkFdCdD2ssRmWWDC,Call - Follow-up,Email,Not Started,High,005rfIoTPQqJtbyYEc,00QuSFG8H4dB3x4det,001acvpBSMEB3zO18h,2025-04-02,false,2025-04-01
00Tc8hhQ2Tdt6y2uTJ,Email - Intro,Email,In Progress,High,005hrcAAsV0H3bsIeE,00QISN7HVYs6IgoAAm,006fb6OPowQMTbOccu,2025-05-21,true,2025-05-12
00TEXqtKgJvViWpCrw,Discovery - Renewal,Call,Completed,High,005oy1dBH72KcdA9bM,003RtShE100qKgdKUw,001VPDBDLzJfXAnMsa,2025-07-08,false,2025-06-22
00T3SlYCt4MD1hH5cg,Call - Follow-up,Follow-up,Deferred,High,005oTuswObpFtGANeE,003512GcNp0696XBkp,001BHvOpetZsvB98qd,2025-01-16,false,2024-12-18
00TX0aw7w91sNyiYiD,Call - Renewal,Email,In Progress,Normal,005w1rZfJkoRoaYcEo,00QerGAhuxm8EDcoHW,001DntibCI39dW608f,2022-01-29,true,2022-01-17
00TE6l3jZSY8x640pn,Qualification - Renewal,Discovery,Deferred,Normal,005IAWyyPlUBLQDIva,003QYwjOEhaIgeSlww,0060c4GRrottIZKykM,2023-02-22,true,2023-02-08
00TbWSW5F9mbrb063u,Email - Follow-up,Follow-up,Not Started,Low,005udoqsW2EyiZN9b0,003yDNiAgqzJNVKbr0,0066TYxHOHSxbT28AV,2023-11-06,false,2023-10-19
00TbwapeFcMKHaxzyO,Follow-up - Renewal,Qualification,Deferred,Low,005Sq8Z0wjCdFUQUHx,00Qswm5LoApP6Nk0rR,001HUvbe5PyOi3WEUd,2025-10-10,false,2025-09-29
00TPPNUR13Nz3sPDzy,Email - Follow-up,Call,Completed,Normal,005sbu92PDPF7bHdnm,00QQ7D3WOaKNHwqsRP,006Bu7lAqEnKBEvEFZ,2022-07-05,true,2022-06-05
00TTMyIAlqdQYYExjk,Email - Renewal,Qualification,Deferred,Normal,005DtIhNjUqehYU9Ld,003De2iyA4In1XaCDd,001Q0wsMHDVjunAbVY,2022-06-03,false,2022-06-01
00TqAPr3tqxlPdw00y,Email - Intro,Call,Not Started,High,005iRmiKUtSSkR82g5,003uPP1PthHEAFDBN3,001VakyA4AoEhRI6nz,2022-07-06,true,2022-06-20
00TpxlWTXglgvgZrAl,Discovery - Intro,Call,Completed,Normal,005aABhuRiSBg0srbz,00QLyiWxf0FmFzEpuU,0062JmezJyyE8Mf6PZ,2025-06-07,true,2025-05-18
00T5RWtSTxo454CBNk,Call - Intro,Email,In Progress,High,00536VT96AN7M9vHvw,003IDFE4fKPmaYkpnx,001HOOMPvYXyebECR3,2025-11-28,true,2025-11-12
00TN8QDCaxZtl6yUz1,Follow-up - Intro,Discovery,Completed,Low,005Zig763saiCy9Xs5,003FAx0CL9zUbxDGSp,001ubjLBM9j71XJphX,2023-02-11,false,2023-01-13
00TJIkxbz36izJW4K6,Discovery - Renewal,Call,In Progress,Normal,0059wV9ybGAGQOgvhj,00Q25wfHsgk1Cw8ErH,001Jyu0io9jutta4Yg,2022-05-10,true,2022-04-25
00TSEe3H7RQCMqL8Ow,Call - Renewal,Discovery,Completed,Normal,005XZUpRP9HBvLfhY6,003cPpT7xQhoFa9WFH,001M8BjNt5m8Reugl1,2024-10-21,false,2024-10-16
00TaDaKfJbpZhI0fJI,Email - Renewal,Qualification,Completed,Normal,0058Bwr0RkCwwLehpc,0036JmyU5x8ky1o3zk,001SljIVDQaFZGeENL,2024-01-23,true,2024-01-16
00T1iKeOgNhSCV7BCu,Call - Intro,Call,Completed,Normal,005nz6ixedb0ulRU2P,0033cuxs3tSjxdRqF2,001OGpxl2fwX41EDOV,2022-05-03,true,2022-04-04
00Tbz5izxSJWrd1s6d,Follow-up - Next Steps,Email,Not Started,High,005xhYc6cT3lbTknDn,003piH6UTlzQ9TwiFX,001nQeGYVULuLZiArF,2025-01-20,false,2025-01-10
00TWkNxFo9MqlUSqWn,Discovery - Renewal,Qualification,In Progress,Normal,005kGz3iLXUMdHQq3f,00QRo6VBoL5Mga47iO,006CTndNUiJHNnaAf4,2022-04-17,false,2022-03-24
00ToS818DbXNQfSZyy,Email - Renewal,Call,Not Started,Low,005EF1FFbGvvXzIjDl,00QHWKTh6obrFKGhDY,0067sNdd26XPk9mDmT,2025-02-12,true,2025-01-27
00TZS817DZcDhJZuw9,Call - Renewal,Qualification,Not Started,High,005mYnZlHWW2dnL0rt,00QiRJnFCWr9gErYiA,0011yseO0X6FUq8SkY,2025-10-16,false,2025-10-11
00TOsRqQgZNz2SxSGW,Email - Next Steps,Email,Deferred,High,005w1rZfJkoRoaYcEo,00QuL2ACnS9usvZ04i,001BdZ3lYeALUthnH2,2022-01-23,true,2022-01-11
00Tfnkzq0Q8Vrv0x1K,Discovery - Next Steps,Email,Not Started,Normal,005KXIvx3Ru4Hx5BVz,00QS93ZOnx9dN8Ar0G,0068Rx2YkzLLK56Cku,2022-07-21,false,2022-06-23
00T1voRCTvT32n8uLX,Discovery - Intro,Discovery,Not Started,Low,005RpFPjmmumSx8sB2,003oaeWEYAscnq2WJL,001oSV3dAASrB3GfMp,2024-01-23,true,2024-01-05
00TeSzb5tfBJci4hZH,Discovery - Intro,Call,Deferred,High,005GITA8ZV1nYz3VcV,003W8x46Tkyy4QbapS,0066WceFcsaz6deWpx,2023-09-26,true,2023-09-07
00TxA9shCHt47LBcga,Follow-up - Intro,Qualification,In Progress,High,005uK1d6IniB6ZlkqB,003bzWXXrKdz2qZZNt,001gRDlsOUDxZDQGxF,2022-05-28,true,2022-05-12
00TA6ZAv1OKnP5qiuy,Qualification - Follow-up,Qualification,In Progress,High,0056SOvFbGwot3GcKs,003nFFjWsZtmly5Ec8,006MZb6ZZAmWvOtlXi,2024-05-25,true,2024-05-24
00T3UrPRO3V2br7Zud,Call - Intro,Discovery,Deferred,Low,005IgSO06ukUkmxr0U,0030VgVmxVkaYryS7C,001NGeqapuFkeNAHTp,2025-07-09,false,2025-06-17
00TRkL1xoh7z8nPSlr,Discovery - Renewal,Discovery,Completed,High,005lECbWsEiD75E7eC,003QrYHmqKfSI54GT7,001zdzIWRLbWS4Ebvz,2022-09-06,true,2022-08-14
00TkfBMgL8RgEhwEtu,Follow-up - Intro,Qualification,Completed,High,005aABhuRiSBg0srbz,00QW4OWukZeaPHMYh8,001eF0gC1FIu6CYNPW,2022-08-06,false,2022-07-30
00TrKhZcXDBO2S9Vow,Qualification - Next Steps,Follow-up,Deferred,Normal,005T3CcQW30Fc3HxzP,00QYjcFlXa7IN7qrCL,001rcFLEGM90o2hd4H,2025-05-05,false,2025-04-05
00TqzX3zHcPeSeulMq,Email - Next Steps,Follow-up,Deferred,Normal,0055j5PkhKrYKIRTRf,00QSLnzSWV9EhVnfxO,006OlIc0v98ea2ynEc,2026-01-06,true,2025-12-14
00TFeKIKvA0BeVxkOS,Qualification - Follow-up,Email,Deferred,Low,0053QDpe3Xj7Gt2h2H,003FJhTu8NWvasxZof,006WBnmUszvB9fvqJV,2022-11-02,false,2022-10-08
00TQj4ISQydHMwOp3Q,Follow-up - Follow-up,Call,Deferred,Normal,005cVL9DQ83eH0EZfE,003pfeAiRKWpXrKRu0,001JLU3RXCzj86BYnR,2024-03-20,true,2024-03-17
00TFGE0mYnXTw5qSEH,Email - Follow-up,Email,Not Started,Low,00536VT96AN7M9vHvw,003l6IoQLTTh9sxYgx,001ARfcHgbseOAhWvo,2023-05-16,true,2023-05-12
00TQp50x2fYagbEMbV,Discovery - Renewal,Email,Deferred,High,005vvizm5OfORbfBYV,003Rgmuc3txdB7bPg7,006qfH1wdUBkJuSOJy,2025-01-11,false,2024-12-21
00TezHcMy2Qiai1QOY,Qualification - Next Steps,Email,Not Started,Low,005HAD1xOIM0ZXro8p,003iORnRiQo9ORhtQ2,006d81VSnG07KiJxPB,2024-04-01,false,2024-03-20
00T4Nvb8vQtUFzqor2,Follow-up - Follow-up,Discovery,In Progress,Low,005CL72UB9NlJw0t0Z,00QQKheXhA3MHjbBas,006BQ4ZkihL01Q9vNr,2023-10-23,true,2023-10-04
00Tm3jjZBu417T1zOn,Follow-up - Follow-up,Email,Deferred,High,005mBDyVPIykNE1wjN,00Qn7mXMVufO1cwGSe,006hNJ3YkBX58TUrM4,2025-01-20,true,2025-01-08
00TTzTS600TCE962yI,Call - Follow-up,Email,In Progress,Low,005ZRAk3rxvD6mvf15,00Q7syCtExPoc6rczU,0061uXl89Dp6AhswFS,2023-08-13,true,2023-07-29
00T6j2MVtIDiiSohAh,Call - Next Steps,Qualification,Completed,Normal,0059wya6DR3pIs3IPJ,003u0ukef1ttyDMPWn,001qUadYtficnq8AU5,2023-11-12,true,2023-10-25
00Th2EFPUCdrIjWn9U,Qualification - Next Steps,Follow-up,In Progress,High,005M5xWWu90p0JPGJQ,0030ZXOWpzQFeIr6jX,006ouJYNiiY1XUFWfc,2023-03-02,false,2023-02-04
00TCzNdNtWZoNEn0HZ,Discovery - Follow-up,Call,Deferred,High,005M5xWWu90p0JPGJQ,003r6q48zUthxfz43e,001kQDtY9QuvXNGrzU,2023-04-10,true,2023-03-17
00TwYBNc60T27acbWr,Qualification - Next Steps,Call,Deferred,High,005bo0fFeWaVUqG2KV,003KTxCcwneiDfR2WQ,006RWzsgFwfkvO5anG,2023-01-24,true,2023-01-13
00TFhibtbiUnoUiG79,Qualification - Renewal,Email,In Progress,Low,005FmC4bvUmQBFO9r1,00QK1dU3UJERxdXIuD,006KrIjV9oPxy2K6uF,2025-01-12,false,2024-12-24
00TMGdtb9pHHl94aVl,Email - Next Steps,Call,Deferred,Normal,005Xq8vs8ialvuJ4ap,003Wyn5noJ95A4ZXC0,006DCgelph8BzETdg2,2024-01-15,false,2023-12-21
00TBjcxun7cBiUP0Kp,Email - Next Steps,Discovery,In Progress,High,005f9kyPUYR0yZXH7k,003RG3QGbdBDC8ZDzX,001mKjdowAisHrgzXg,2024-10-04,false,2024-09-05
00TxEvmz5tQW3uVeGc,Email - Renewal,Qualification,In Progress,Low,005f9kyPUYR0yZXH7k,00QGguQf6zNJyW3hCs,006xntHd6dm7V7oNpp,2023-07-05,true,2023-06-19
00TJ2M6GJWSBRflLZZ,Qualification - Renewal,Follow-up,In Progress,High,005lFrIUHPTHLXsJgY,003oW1mpGu2qFW53TO,001SUJDzNCyzqIeoYw,2023-04-08,true,2023-03-11
00Tg3uPPeNCL9jZY95,Discovery - Intro,Qualification,Completed,Low,005FyZAQiHdXrvrQlY,003iDvqkBsyhcVigQ4,001V1IqsM9KiN0hoQu,2023-10-08,true,2023-10-05
00TKWIZJzAkLZTCJjc,Follow-up - Renewal,Call,Deferred,Normal,005kPk12Yr5iVYwvIy,003bVGvf8JUoOF6pbf,006u7Syr4LlGm0kANG,2023-04-05,false,2023-03-20
00Txf2aECcC7mL2PgH,Qualification - Renewal,Call,Deferred,Normal,005RYrmmC3EMzwluqj,00QlTfb8THGZSbBnFX,001UnDJr6dvmkARZMZ,2023-02-07,true,2023-01-23
00TQdAOMsebAPKeYW4,Qualification - Renewal,Follow-up,Completed,High,005uK1d6IniB6ZlkqB,00QcJlDN9qwNkChLJy,001wiMYIal68aFasMY,2023-06-09,true,2023-05-28
00TUGoZtvgdEo98bGD,Discovery - Follow-up,Discovery,Deferred,High,005tRa1eePdjJYM6mg,003HiHwtSoMgeD7fov,001DRRnXMZoyKMidqA,2024-12-05,false,2024-11-30
00TbRvacQ26yQe4WI9,Call - Follow-up,Qualification,Not Started,Normal,005PkYO2xaCUvet6zY,00Qitfy8MhxREBYxx6,,2023-04-13,false,2023-03-27
00TDRRnfbyZbQI1Asy,Call - Next Steps,Call,Not Started,High,005hrcAAsV0H3bsIeE,003cN9ZXaiHZL3d6jg,006VHTsEPJuPPpbKpo,2023-11-01,true,2023-10-23
00TG46wEL6MeQO2V3o,Email - Intro,Follow-up,Not Started,Low,005gYdlj9yv5Cc6zkp,003rWya1ZLOkTTJWCt,001C5f9WiONWK9Y9d6,2025-12-27,false,2025-12-24
00TtMExske5zJg9tAJ,Email - Intro,Follow-up,Not Started,Low,005f9kyPUYR0yZXH7k,0035mWGvZMPObCZm2B,001k4GX5soiv1MN6Z8,2023-10-03,false,2023-09-20
00TFoVl8BfDdxO9EPK,Discovery - Follow-up,Qualification,Completed,Normal,005qHaW3q8wb36uD9S,003uf2YF38rqPxdo2B,,2023-07-26,true,2023-06-27
00TuxOjW0ejCUCtD1y,Call - Intro,Qualification,In Progress,Low,0058Bwr0RkCwwLehpc,003gSCsYVMT1PAxM2v,006cPGvPumKuc7ARGr,2025-01-21,true,2025-01-11
00TltKRfmDdT1YudEa,Qualification - Renewal,Follow-up,Not Started,High,005w1rZfJkoRoaYcEo,003OfpXefERaGfsom7,,2022-05-03,true,2022-04-13
00TbUOdJwyX3vgCUD1,Follow-up - Renewal,Discovery,Completed,Normal,005r9q3iIp3WHLiZhI,003ggj6k6lu6I4K8p4,006j9M0qg7V1deS7Zm,2024-01-25,true,2024-01-19
00TbytuI3FMKadOP1j,Discovery - Renewal,Follow-up,In Progress,Normal,005FW7cpQveNM0iR7j,003AlrwTjgX7v00FR9,001X6jWWFrEM4XUsCW,2023-07-07,true,2023-07-01
00Tx5yCohvusIGWv3c,Follow-up - Follow-up,Call,Not Started,Low,005UyDSWXbJPhakryL,00QGppfgReK1Wu87Iw,0061vSViW6NEouKdK2,2025-12-01,true,2025-11-11
00T3JnuONGPJGtqbHS,Follow-up - Renewal,Qualification,Deferred,Low,005SzPtEFRJYtyoJvY,003NXLmBtSzIM2BKqT,006L6P9LpfMiWhNCzk,2023-10-18,false,2023-09-18
00TSQwQY3gjj8JVl3T,Email - Renewal,Follow-up,Deferred,Normal,0051FeBviD8WOpEx9p,003O4qukhp5p1gGbII,0062NQ0gdjt7hP0utv,2022-03-27,true,2022-03-08
00TkKYP2g291yB043G,Email - Renewal,Email,In Progress,Normal,005Ozb2jx0nnrpjBm7,003o3HAXjXwQmpxTeu,001PV5RaDAvfldtQDo,2024-11-02,false,2024-10-25
00TxksbPWLgM8qGdz2,Qualification - Renewal,Qualification,Not Started,Low,005uJa3pJEeyQVnsZp,00QzXL0s0gXRb1Qrvl,001DvEj8mYFZQLP9x3,2023-04-12,false,2023-03-24
00TBcpwxmwlHFzQZYp,Call - Renewal,Email,Completed,High,005yopVEVGjrYSQu2q,003XgkduUTVIpKor2V,006XyYYsjimVBeD6Rf,2024-08-06,true,2024-07-31
00TzRgvRTdPboFQSKN,Discovery - Intro,Qualification,Completed,Low,005oy1dBH72KcdA9bM,003MaJSYmpGT5ALFxc,006gfkNeJsGtQ1o6o3,2025-10-26,true,2025-09-29
00TV4KMxKLpWMUWR4p,Follow-up - Next Steps,Qualification,Deferred,High,005U2hcHrNtlfF5gcz,003G0Gl3BQVnOJTTAh,006OsAwA02OXBoLRHE,2022-08-01,false,2022-07-19
00T25G9ZwJDzUsifIK,Follow-up - Renewal,Email,Deferred,High,005U1cnD3W8AfIM0Y9,0038ql0Q1bdRdNDIif,001Tuis34MZltVXUDn,2022-12-22,false,2022-11-28
00Tbl87G3nEk5B5Y5Y,Email - Intro,Follow-up,In Progress,Normal,005PcnSwvycOiPT9zy,003FYO8NygyoQEoR7G,006SGTk4BcDNUi97NQ,2025-10-07,true,2025-09-20
00TS2qVTroOLLwYd9H,Qualification - Follow-up,Email,Deferred,High,005DleKhounx1YJ0rP,00364aGawGUOkL8Gzb,,2024-02-27,true,2024-02-01
00Tl51vz9Gu4A8abQe,Qualification - Follow-up,Call,In Progress,Normal,005g1giftkTe0BXVrH,003pWbR4auoPdabj9A,001pSw6312vQhfRF0E,2024-05-28,false,2024-05-13
00TrG01730beE0Q3wO,Qualification - Follow-up,Follow-up,In Progress,High,005GkgNJqeO2GW2jXH,00QwiT8bkj7e2nK6xP,001d0izMEBu2pIv6Ez,2024-06-10,false,2024-05-17
00T1g1sBKmnb39AezV,Follow-up - Follow-up,Qualification,In Progress,High,005aV0dZauGUbUqQX9,003yfNUUpJmh2MLx1c,006nrHc4XX8RVU6STz,2023-05-18,false,2023-05-12
00TeplAdDw5frtcnBE,Qualification - Intro,Call,Deferred,Normal,005NhmgMvZSpDy5y9P,003MU8QJ0omL3aBpYc,001wTOhxK3FqJ2qVCD,2022-10-28,false,2022-09-29
00TRpLC2LDjwBumBH0,Call - Intro,Follow-up,Completed,Normal,005PuqoGxlvwVICWiV,003HGHl5A1hzpznCcQ,0018MoWI9IW0CRal66,2022-12-01,false,2022-11-02
00TO38PcsOfxN5xVcX,Discovery - Intro,Follow-up,Not Started,Low,005tRa1eePdjJYM6mg,00Q7bb5PTpPcRFEHwh,006Cw6CBSzIvaedIV4,2024-09-06,true,2024-08-30
00TMyYrJIoGtc6xz8b,Email - Renewal,Discovery,Not Started,Normal,005PcnSwvycOiPT9zy,00QXlbOl4ALecXQRTe,006iVNY3NYLnyxucBo,2024-03-19,false,2024-02-19
00TnA01swZUA4wFxVL,Call - Next Steps,Discovery,Completed,Low,005oy1dBH72KcdA9bM,00QM8ATAwx8ZWSGP6n,001sigXavZakVTFPKn,2022-04-25,false,2022-04-18
00T0fsAMnrMmHmrLKQ,Call - Follow-up,Discovery,Completed,High,005irLwe9xEBlEAQNC,00QpSJx4u9boHGDVci,006DOATxsJGkHHsDuE,2022-11-16,false,2022-11-10
00TYLUoZGNbgS72jLm,Discovery - Renewal,Discovery,Completed,Normal,005tNEaaVidaDN1aY5,003OAv8anyFYYnoFqb,,2023-05-13,true,2023-04-30
00TA0FSdZFGOebQf4L,Email - Intro,Follow-up,Completed,Low,0055pWDZRM9H820dFq,003WR2ZmImm2Wt9c15,0015PnTpF53vnefAOE,2025-06-20,true,2025-06-06
00ThpZwQrbM2iBk86b,Call - Renewal,Email,Not Started,Normal,005ponU3oUJcEecoTy,00QoHSILgoXHxV4QUu,001pO4KCZYUlWxZmw7,2024-06-01,false,2024-05-22
00TrOTal38x9gmQHF0,Call - Intro,Follow-up,Completed,High,005eP2OT2tJzd6Dja9,00QlxSM3QxcN75Yf8K,006TGtnOgvQP3SkYxA,2025-11-09,true,2025-10-13
00TXXNW1c9fIPaTl8l,Follow-up - Next Steps,Call,Not Started,Normal,005GBFWjFmmyU3YASa,003R5qqUGLaEmV77PH,001gJZqMh6VWv54Mg8,2025-07-31,false,2025-07-19
00TzMuqqMLNoAfhpdh,Email - Intro,Discovery,Deferred,Low,005VLfsfX7zhRzFubF,00QPAVUjIeE79JRtc9,006smdrSRwRYSsBZOR,2022-11-28,true,2022-11-22
00TU5gnKxOfGpJDUpG,Follow-up - Renewal,Discovery,Not Started,High,0056SOvFbGwot3GcKs,003LzmXd0bS5cs1AQ2,0061xu5PBvqhD2hnXF,2023-01-11,true,2023-01-07
00TBPtu6Vk7ZRC2lBZ,Call - Renewal,Email,Not Started,High,005gYdlj9yv5Cc6zkp,003xIyar5FqKgcbttf,006pB7PxiFD94H1AMl,2025-01-09,false,2024-12-28
00T73NUWQTsRstA4Lu,Qualification - Intro,Discovery,In Progress,Normal,005RMzHVKudpQtLAvV,003gXTBM2kGFBNoZKV,001youEgBoqfjX86gy,2022-02-17,true,2022-01-26
00TOYKJuAWqqRY3LjS,Email - Intro,Follow-up,Deferred,Low,005mzHykyCWibqXEgp,003u04iYv6WgHVrJMP,0018Ze1FoPxKAIUP71,2026-01-08,true,2025-12-24
00Tkpx1y2WpGiqoygC,Qualification - Renewal,Qualification,Not Started,Normal,005q3idaDMhXnwfocw,00QFs536Ih5Vmgk1QW,001hBXd2549PUigQQW,2022-10-26,false,2022-10-25
00TR9UvvABYXFfLA2p,Email - Renewal,Qualification,Deferred,Low,005Wrx3urpzsQneM9P,003zoH4idTlXpqUePp,001s4TS81TJ7wgfqXD,2025-01-11,false,2024-12-30
00T28PLmVURH0bDDSK,Follow-up - Intro,Email,Completed,Low,005Ozb2jx0nnrpjBm7,003KqBut7qMq4wsuSW,006HqMqwWkRDj4iclN,2023-12-10,true,2023-11-11
00TW4kKfzVJFrHM2iG,Qualification - Follow-up,Discovery,In Progress,Low,005sW3tnobKnIyN0Nz,003cazRpHy6GXOy2Jf,001cYrU9hr9CG6ioW9,2024-03-19,true,2024-02-19
00THtlNSkHZX1Ud6R3,Qualification - Intro,Qualification,Deferred,Normal,00566La41L76C1ZyfL,003O4ki8enCj5laZ9e,0018gWtUHJex4DvGGh,2022-08-17,true,2022-07-31
00T68kMQor0Hk3ra3z,Discovery - Follow-up,Call,Completed,High,005nz6ixedb0ulRU2P,003J4cxyCjjYKwWXcD,001mSIf3XOdNdNK5Z2,2022-08-23,true,2022-08-15
00TYojqRZ2NYfmHoAG,Email - Follow-up,Follow-up,Not Started,Normal,005iRmiKUtSSkR82g5,003jkdSi19MLD5j3y3,001ySbwv1XxRbxddJC,2022-03-26,true,2022-02-24
00TZL5iXKig1nQEXuU,Follow-up - Intro,Email,Deferred,Normal,0058Bwr0RkCwwLehpc,0039W8JWuAZ65lQ4fp,001XRJUOGn2NCUhRrB,2023-06-01,true,2023-05-21
00TPkTzlW4NboU5obs,Email - Renewal,Email,In Progress,Normal,0058Bwr0RkCwwLehpc,00QHe1ZXP7JQ1M7XZx,006Sog9IPobS98VfvS,2024-03-21,false,2024-03-15
00T8aKMK9lQc6K4VlT,Discovery - Renewal,Call,Completed,Low,005IgSO06ukUkmxr0U,003XhF3J4OvlQA2Qix,00194n8ejnMO6Bx2lC,2024-02-27,false,2024-02-01
00TRivoCJwUJ0cAGt3,Follow-up - Renewal,Call,Completed,Low,005PuqoGxlvwVICWiV,0035a19nCQatBBNtDF,0014nmI84cIohdBILm,2024-04-12,false,2024-04-09
00TqDPgE1gs9Hx6usu,Call - Intro,Qualification,Completed,Normal,005a88RCsXNcc8P2XG,003kXdr2oF7zXByvvl,006XFoy0sWM8EYzYkj,2024-12-14,true,2024-12-06
00TXZ9W5LWvzqhzUaJ,Discovery - Next Steps,Email,Completed,Normal,005GkgNJqeO2GW2jXH,003XDX7IoB6P8VbyCY,006FV4ga8MFEvcsaro,2023-03-01,false,2023-02-05
00TkUHhusBlj3phWLk,Email - Renewal,Discovery,Not Started,High,005mzHykyCWibqXEgp,003Ear55avles7hk0E,001KIY5j1TJBm2JLz9,2025-01-02,false,2024-12-19
00T7CtQc3QV7tQ79TG,Discovery - Intro,Discovery,Not Started,Low,005UcROE8MIxxlGJGK,00QaZmPZkOGIQsvbev,001Ypu4v8hpWRD5Ife,2023-04-15,true,2023-03-25
00TGOTRJl1kbfUs1va,Call - Intro,Follow-up,In Progress,High,005bo0fFeWaVUqG2KV,00QbMRN6AjECWaA1bS,,2025-10-11,true,2025-09-22
00Te3HVYd8fMhskpW7,Qualification - Intro,Discovery,Deferred,High,005DleKhounx1YJ0rP,003goim8zziIza1xWK,0011WYbNgOaHwUHdHh,2024-09-16,true,2024-08-21
00TkTcPUCbQsrEqLoa,Email - Next Steps,Email,Completed,Normal,00536VT96AN7M9vHvw,003zszFAO20VjqsvhX,001DaAcepupERm1eZS,2023-01-26,true,2023-01-06
00TIT08YbSN3RVdoLg,Qualification - Renewal,Qualification,Not Started,High,005ZhFZ3TvVOVxKEgo,003b3HSl73dZRYvhr8,006OwPCosMA6EN1YO4,2025-04-07,false,2025-03-11
00TMUMi1whSmoOqYQm,Email - Renewal,Email,Not Started,Low,005bRaTeyEXQ8Puofm,003KoUaS7MxtOKokaM,001YpSkXJxpfYFYWWP,2025-10-01,true,2025-09-09
00TDYxBvqGe7iISMVt,Qualification - Follow-up,Follow-up,Not Started,Low,005iSUGFUqSTcmtbKs,003ypC8kuUxtkvCeJ2,001sPI2DlVcav5aEDm,2023-11-07,true,2023-10-08
00TbNr4hjQCBRqnFcg,Follow-up - Follow-up,Qualification,Not Started,Low,005M5xWWu90p0JPGJQ,003K8WsmA3sifAsLaj,001GJL5Q3TQExglne7,2022-11-03,false,2022-10-04
00TNr1APpEokkXnW5e,Email - Next Steps,Call,Completed,Low,005scUETCztHB2VpGr,003Dc6zKJwV99E6xIq,006nY1jWcOYrZmsSoG,2025-10-21,true,2025-09-30
00TnVWgUvZkdYFlBwo,Call - Renewal,Email,Completed,High,005SotgxabsZFoiinJ,00Q7VdpwBuQcUkzvwI,001rl2fOtczs86HGKI,2022-01-01,true,2021-12-16
00Tp1xh0G3aM6lnMFS,Discovery - Follow-up,Discovery,Completed,Normal,005VLfsfX7zhRzFubF,003ffRuNKT6RMNwMRG,001K3awzs6DFUHVN3u,2025-03-05,false,2025-02-19
